Omega,switch_rate,mean_sigma_z_full,mean_sigma_z_effective,stationary_trace_distance,relative_spectral_distance,zero_frequency_spectrum_ratio,slowest_visible_decay_rate,sigma_full,sigma_hidden
0.15,0.0630957344480193,-0.5039805636671271,-0.3979380749992774,0.059686976435363005,0.3068785998117143,2.0227354590857862,0.12619146889603833,0.023670047286241447,0.01677305302524702
0.15,0.07498942093324558,-0.5027371243410024,-0.3979380749992774,0.058803990880042595,0.28916851733757365,1.8604626563224183,0.14997884186649138,0.024989363849380605,0.018184580618855792
0.15,0.08912509381337455,-0.5012900551466429,-0.3979380749992774,0.057791706765382034,0.2723890201500266,1.7245103303579943,0.17825018762674863,0.026524663746895216,0.019823628978699895
0.15,0.10592537251772886,-0.4996130526296245,-0.3979380749992774,0.056637633969521796,0.256420854009704,1.6107822613238363,0.21185074503545792,0.028303824967412204,0.021718523785015317
0.15,0.12589254117941676,-0.4976792198254248,-0.3979380749992774,0.05533010876461076,0.24114950711070393,1.5158302683735887,0.25178508235883384,0.030355348304297442,0.023897917054690063
0.15,0.1496235656094433,-0.4954622484691996,-0.3979380749992774,0.053859016527215364,0.22647159951877457,1.436745266500724,0.29924713121888696,0.032707103165141006,0.026389453156748472
0.15,0.1778279410038923,-0.4929380222892807,-0.3979380749992774,0.052216631948952597,0.21230027079387145,1.3710637753893473,0.3556558820077846,0.03538462745820724,0.02921799978448471
0.15,0.21134890398366454,-0.4900866379043924,-0.3979380749992774,0.050398542093752094,0.19856921131427813,1.316687870106439,0.4226978079673291,0.038408985489472296,0.032403459941381926
0.15,0.25118864315095796,-0.48689476627853123,-0.3979380749992774,0.04840459487314079,0.18523497724861374,1.2718174363209074,0.5023772863019159,0.041794265752766326,0.035958259175042466
0.15,0.298538261891796,-0.4833581808343843,-0.3979380749992774,0.04623979069340555,0.17227727093442108,1.2348943523274651,0.5970765237835928,0.04554490306300728,0.03988470241346805
