switch_rate,p_excited_hot,p_ground_hot,p_excited_cold,p_ground_cold,J_hot_numeric,J_cold_numeric,J_hot_exact,FCS_mean_hot_quanta,FCS_variance_rate,Fano_factor,entropy_production_example
125.89254117941688,0.14466385360416806,0.35533614639583194,0.1441957004494026,0.3558042995505974,0.058936990314581536,-0.05893699031458183,0.05893699031458172,0.05893699024317467,0.08566738429749421,1.4535418918412637,0.0884054854718723
141.25375446227554,0.14464609189162844,0.35535390810837153,0.1442286864869698,0.3557713135130302,0.05896008054088302,-0.05896008054087887,0.05896008054088032,0.05896008055644719,0.08570298359877881,1.453576433239919,0.08844012081132452
158.48931924611142,0.14463025001521287,0.35536974998478715,0.1442581071146012,0.35574189288539887,0.058980674980223274,-0.058980674980220825,0.05898067498022168,0.05898067515247574,0.08573954324297972,1.4536887382405757,0.08847101247033491
177.82794100389228,0.1446161215979662,0.3553838784020338,0.1442843456037688,0.3557156543962312,0.058999041922643936,-0.05899904192263816,0.05899904192264018,0.058999042232277255,0.08575957721745908,1.4535757526338562,0.0884985628839659
199.5262314968883,0.14460352221478212,0.3553964777852179,0.1443077444582534,0.3556922555417466,0.05901542112078327,-0.05901542112077739,0.059015421120779434,0.059015421284835945,0.0857935722464731,1.4537483657431387,0.0885231316811749
223.87211385683423,0.14459228710539623,0.35540771289460377,0.14432860966140365,0.35567139033859635,0.0590300267629849,-0.059030026762982565,0.059030026762983384,0.05903002684298775,0.08580562371740541,1.4535928290467712,0.08854504014447734
251.18864315095823,0.14458226911572367,0.3554177308842763,0.14434721449936477,0.3556527855006352,0.05904305014955924,-0.05904305014955534,0.0590430501495567,0.059043050375517936,0.08582933253009628,1.453673751342719,0.08856457522433886
281.8382931264455,0.14457333684684018,0.3554266631531598,0.1443638029987459,0.35563619700125415,0.05905466209910776,-0.05905466209912213,0.05905466209911708,0.059054661761537286,0.08583101451797859,1.4534164104531528,0.08858199314866164
316.22776601683796,0.14456537299222577,0.3554346270077743,0.14437859301444556,0.3556214069855545,0.059065015110106533,-0.05906501511011189,0.05906501511010999,0.059065014950399064,0.08585779309733255,1.4536150235369145,0.0885975226651598
354.81338923357606,0.14455827284562212,0.35544172715437783,0.14439177900098932,0.3556082209990107,0.05907424530069122,-0.05907424530069252,0.05907424530069208,0.05907424561857333,0.08589776667733418,1.4540645551693234,0.08861136795103683
398.1071705534977,0.1445519429628037,0.3554480570371963,0.14440353449765042,0.3555964655023496,0.0590824741483552,-0.059082474148355296,0.059082474148355255,0.059082474776483984,0.08589164934846849,1.4537584905406686,0.08862371122253279
446.6835921509635,0.1445462999623927,0.35545370003760735,0.14441401435556223,0.3555859856444378,0.059089810048889524,-0.05908981004889356,0.05908981004889216,0.05908981026037097,0.08590230748950489,1.4537583910151075,0.08863471507333429
501.18723362727246,0.14454126945183762,0.3554587305481624,0.14442335673230383,0.35557664326769617,0.05909634971261113,-0.059096349712612684,0.05909634971261213,0.05909635004547331,0.08589736144593019,1.4535138190401624,0.0886445245689167
562.341325190349,0.14453678506605389,0.3554632149339461,0.14443168487731334,0.35556831512268666,0.05910217941412997,-0.05910217941411934,0.059102179414123046,0.05910217914018023,0.08591193312312839,1.4536170133314377,0.08865326912119495
630.9573444801943,0.14453278760731425,0.3554672123926857,0.1444391087292925,0.3555608912707075,0.05910737611049144,-0.05910737611050475,0.059107376110500105,0.05910737641806607,0.08593782907517777,1.45392731471179,0.08866106416573716
707.9457843841387,0.14452922427593848,0.3554707757240615,0.14444572634467712,0.3555542736553229,0.059112008441279965,-0.05911200844127399,0.05911200844127609,0.059112008307937725,0.08593121214595101,1.4537014492605544,0.08866801266191995
794.3282347242822,0.14452604798276245,0.3554739520172375,0.14445162517486249,0.3555483748251375,0.05911613762240883,-0.05911613762240374,0.05911613762240552,0.059116137361425736,0.08594487344026902,1.453831005818548,0.08867420643361325
891.2509381337459,0.1445232167344835,0.35547678326551646,0.14445688320739747,0.35554311679260253,0.059119818245171415,-0.05911981824517823,0.059119818245175836,0.05911981861700388,0.08591257150136755,1.4531940982081701,0.08867972736775712
1000.0,0.14452069308465074,0.3554793069153493,0.1444615699856608,0.3555384300143392,0.05912309898995406,-0.05912309898996255,0.05912309898995957,0.05912309904237967,0.0859712245837585,1.4541055184224019,0.0886846484849311
1122.0184543019652,0.1445184436432719,0.35548155635672807,0.14446574751956998,0.35553425248043,0.059126023263746524,-0.05912602326369898,0.05912602326371563,0.059126021161592934,0.0860137350233714,1.454752634010221,0.08868903489561979
1258.9254117941687,0.14451643863904812,0.3554835613609519,0.14446947109894187,0.35553052890105813,0.05912862976923747,-0.05912862976925931,0.05912862976925165,0.05912863116325218,0.08599896905714388,1.4544386934935734,0.0886929446538562
1412.5375446227554,0.14451465152810905,0.35548534847189095,0.14447279001919655,0.35552720998080345,0.05913095301345825,-0.059130953013437584,0.05913095301344482,0.05913095003362567,0.08601233059124525,1.454607621598048,0.08869642952018737
1584.893192461114,0.14451305864546382,0.3554869413545362,0.14447574822982057,0.35552425177017943,0.05913302376089705,-0.0591330237608744,0.059133023760882315,0.05913302379978447,0.0859613824566452,1.4536950240815947,0.08869953564134557
1778.2794100389228,0.14451163889329371,0.3554883611067063,0.14447838491244858,0.3555216150875514,0.05913486943871819,-0.059134869438714016,0.05913486943871547,0.05913487070546841,0.08612745516778375,1.4564579940785978,0.08870230415807728
1995.262314968883,0.14451037346311668,0.3554896265368833,0.14448073499700909,0.3555192650029909,0.059136514497948336,-0.05913651449790637,0.05913651449792107,0.05913651429767519,0.08607378143565825,1.4555098902581418,0.08870477174692251
2238.721138568342,0.1445092455879461,0.35549075441205386,0.14448282962227854,0.3555171703777215,0.05913798073567006,-0.05913798073559498,0.059137980735621265,0.0591379853207008,0.08595192890759051,1.4534132071202583,0.08870697110350509
2511.886431509582,0.14450824032106993,0.35549175967893,0.14448469654662188,0.3555153034533781,0.05913928758260907,-0.05913928758263533,0.059139287582626134,0.05913928984524475,0.08596157119455938,1.4535441906641589,0.08870893137391361
2818.382931264455,0.1445073443385239,0.35549265566147603,0.1444863605141813,0.3555136394858187,0.059140452359918896,-0.059140452359926904,0.05914045235992411,0.05914045450833294,0.08598207146270909,1.4538622027430335,0.08871067853987835
3162.2776601683795,0.14450654576347727,0.3554934542365227,0.1444878435820552,0.3555121564179448,0.05914149050747952,-0.05914149050743863,0.05914149050745297,0.05914149185826112,0.08583705968234767,1.4513847551912509,0.08871223576121928
3548.1338923357603,0.1445058340091269,0.3554941659908731,0.14448916541160978,0.3555108345883902,0.05914241578813502,-0.059142415788126845,0.05914241578812972,0.059142424992386644,0.08616698465857553,1.4569403380004748,0.08871362368220254
3981.0717055349774,0.14450519963864183,0.35549480036135817,0.1444903435283167,0.3555096564716833,0.05914324046976563,-0.05914324046982168,0.05914324046980205,0.059143238594905334,0.08588690869615334,1.4521847422733414,0.08871486070464844
4466.835921509635,0.14450463424044604,0.355495365759554,0.14449139355363178,0.3555086064463682,0.059143975487420175,-0.059143975487542244,0.0591439754874995,0.05914398293810352,0.08584936650457564,1.451531706858842,0.08871596323113026
5011.872336272725,0.14450413031690637,0.35549586968309366,0.14449232941165185,0.35550767058834815,0.05914463058802173,-0.0591446305881563,0.0591446305881092,0.059144625353391156,0.08610363533279042,1.4558150435194788,0.0887169458820326
5623.413251903491,0.1445036811851527,0.35549631881484733,0.14449316351344516,0.35550683648655484,0.059145214459301515,-0.05914521445941161,0.05914521445937306,0.05914520843086635,0.08574602139432841,1.449754319397745,0.08871782168895227
6309.573444801943,0.14450328088860215,0.35549671911139785,0.14449390692135028,0.3555060930786497,0.05914573484481721,-0.059145734844945196,0.05914573484490039,0.059145736710231045,0.08616482527479263,1.456822250721713,0.0887186022672258
7079.457843841388,0.1445029241179405,0.35549707588205953,0.14449456949531947,0.35550543050468053,0.05914619864667739,-0.05914619864672363,0.059146198646707435,0.0591461998100673,0.08601840351118994,1.454335253784956,0.08871929797001608
7943.282347242822,0.1445026061410198,0.3554973938589802,0.14449516002373086,0.35550483997626914,0.05914661201667426,-0.0591466120166116,0.05914661201663353,0.059146601294191026,0.08662671135972744,1.4646101291408493,0.08871991802501139
8912.509381337459,0.14450232273999525,0.3554976772600047,0.1444956863396385,0.3555043136603615,0.05914698043800615,-0.05914698043774695,0.059146980437837685,0.059146960890710254,0.08582500266030024,1.4510467041389459,0.08872047065700922
10000.0,0.1445020701558115,0.3554979298441885,0.14449615542493177,0.35550384457506823,0.05914730879744505,-0.05914730879745224,0.05914730879744971,0.059147310020046806,0.08606359513940731,1.4550720076743602,0.08872096319616757
