Omega,switch_rate,excited_population,coherence_l1,J_hot,J_cold,drive_power,sigma_full,sigma_coarse,sigma_hidden,FCS_mean_hot,FCS_variance_hot,Fano_hot
0.0,1.2589254117941675,0.2748942018830989,0.0,0.05769947512430873,-0.05769947512430883,0.0,0.08077926517403242,8.26579761078766e-17,0.08077926517403233,0.05769947527162448,0.08778661416897986,1.5214456241710688
0.0,1.4125375446227555,0.2765818248883838,0.0,0.0602538475808182,-0.0602538475808183,0.0,0.08435538661314568,8.856211725843922e-17,0.0843553866131456,0.060253847737605615,0.0917876834497186,1.523349742732398
0.0,1.584893192461114,0.2782170255977925,0.0,0.06272887407660471,-0.06272887407660466,0.0,0.08782042370724649,-4.723312920450092e-17,0.08782042370724653,0.06272887423855672,0.09568696332407738,1.525405397204829
0.0,1.7782794100389228,0.2797919200881098,0.0,0.06511262156960373,-0.06511262156960368,0.0,0.09115767019744511,-4.723312920450092e-17,0.09115767019744515,0.0651126217506715,0.09946461576662127,1.5275781114680043
0.0,1.9952623149688808,0.2812999598686853,0.0,0.06739517831762115,-0.06739517831762118,0.0,0.09435324964466968,2.361656460225046e-17,0.09435324964466965,0.06739517850720755,0.10310400961149632,1.529842518340832
0.0,2.23872113856834,0.28273598390161936,0.0,0.0695687326156641,-0.06956873261566393,0.0,0.0973962256619294,-1.4169938761350276e-16,0.09739622566192954,0.06956873281227176,0.10659036776292793,1.5321591101933316
0.0,2.5118864315095824,0.28409621623644393,0.0,0.07162756921581026,-0.07162756921581029,0.0,0.10027859690213442,2.361656460225046e-17,0.10027859690213439,0.07162756942732093,0.10991252829238066,1.5345003211913635
0.0,2.818382931264455,0.2853782159085213,0.0,0.07356799349383564,-0.07356799349383561,0.0,0.10299519089136984,-2.361656460225046e-17,0.10299519089136987,0.07356799371740705,0.1130620213771194,1.5368370899364028
0.0,3.1622776601683795,0.28658078781862995,0.0,0.07538819655727685,-0.07538819655727688,0.0,0.10554347518018765,2.361656460225046e-17,0.10554347518018763,0.07538819679206096,0.11603343130078825,1.539145864183975
0.0,3.548133892335757,0.2877038643472117,0.0,0.07708807605772094,-0.07708807605772096,0.0,0.10792330648080936,1.180828230112523e-17,0.10792330648080935,0.07708807630357056,0.11882379420680156,1.5414030276080177
0.0,3.981071705534973,0.2887483675569093,0.0,0.07866902762168515,-0.07866902762168529,0.0,0.1101366386703595,1.180828230112523e-16,0.11013663867035937,0.07866902786902996,0.1214325924536741,1.5435883185926478
0.0,4.4668359215096345,0.2897160611835733,0.0,0.08013372082541009,-0.08013372082541012,0.0,0.11218720915557419,2.361656460225046e-17,0.11218720915557416,0.08013372109025307,0.12386188324997605,1.545689898893785
0.0,5.011872336272725,0.29060940043251093,0.0,0.08148587184768169,-0.08148587184768177,0.0,0.11408022058675454,7.084969380675138e-17,0.11408022058675447,0.08148587211577463,0.12611513292015708,1.5476932337543552
0.0,5.623413251903491,0.2914313861091764,0.0,0.08273002268323237,-0.08273002268323251,0.0,0.11582203175652561,1.180828230112523e-16,0.11582203175652549,0.08273002295985932,0.12819761502358418,1.5495899848327828
0.0,6.309573444801936,0.2921854280211944,0.0,0.08387133438915323,-0.08387133438915313,0.0,0.11741986814481434,-8.26579761078766e-17,0.11741986814481442,0.08387133467610552,0.13011610261459694,1.5513775131524918
0.0,7.07945784384138,0.2928752210480864,0.0,0.08491539950503962,-0.0849153995050396,0.0,0.11888155930705542,-2.361656460225046e-17,0.11888155930705545,0.08491539980809426,0.1318780445958012,1.5530521541892381
0.0,7.943282347242821,0.293504635894428,0.0,0.08586807669785934,-0.08586807669785945,0.0,0.12021530737700331,9.446625840900184e-17,0.12021530737700321,0.08586807700397547,0.1334912833050872,1.554608976498995
0.0,8.91250938133746,0.2940776253835845,0.0,0.08673534892891316,-0.08673534892891319,0.0,0.12142948850047848,2.361656460225046e-17,0.12142948850047845,0.08673534924508175,0.13496503096623247,1.5560556582861231
0.0,10.0,0.29459814623658054,0.0,0.08752320505896594,-0.08752320505896603,0.0,0.12253248708255252,8.26579761078766e-17,0.12253248708255243,0.08752320537652736,0.1363077761773468,1.5573901297484114
0.0,11.220184543019629,0.29507009560940806,0.0,0.08823754379163445,-0.08823754379163451,0.0,0.12353256130828835,4.723312920450092e-17,0.12353256130828831,0.08823754412162765,0.1375284913729402,1.55861649076916
0.0,12.589254117941687,0.2954972612087963,0.0,0.0888840981690211,-0.08888409816902139,0.0,0.12443773743663011,2.4797392832362985e-16,0.12443773743662986,0.08888409850194012,0.13863667436275762,1.5597466442181613
0.0,14.125375446227554,0.2958832835374879,0.0,0.08946837842647182,-0.08946837842647203,0.0,0.12525572979706096,1.7712423451687844e-16,0.1252557297970608,0.08946837876416813,0.13964004979877856,1.5607754575150976
0.0,15.848931924611142,0.2962316286980833,0.0,0.0899956308286946,-0.089995630828695,0.0,0.12599388316017324,3.306319044315064e-16,0.1259938831601729,0.0899956311684047,0.14054760133497268,1.5617158245378868
0.0,17.78279410038923,0.29654557017316563,0.0,0.09047081009230745,-0.09047081009230737,0.0,0.12665913412923027,-7.084969380675138e-17,0.12665913412923036,0.09047081043767058,0.14136679604703772,1.5625680300988536
0.0,19.952623149688787,0.29682817806610506,0.0,0.09089856310080241,-0.09089856310080262,0.0,0.12725798834112378,1.7712423451687844e-16,0.12725798834112362,0.09089856343402758,0.14210627674593468,1.5633500836245082
0.0,22.387211385683422,0.2970823144042455,0.0,0.09128322179549397,-0.09128322179549411,0.0,0.12779651051369184,1.180828230112523e-16,0.12779651051369173,0.09128322211504614,0.14277182214250672,1.5640532710662693
0.0,25.11886431509582,0.2973106332522947,0.0,0.09162880334713974,-0.09162880334713959,0.0,0.12828032468599534,-1.2989110531237753e-16,0.12828032468599548,0.09162880367480364,0.14337040721290606,1.5646871012496966
0.0,28.18382931264455,0.2975155845421069,0.0,0.09193901595266907,-0.09193901595266972,0.0,0.128714622333738,5.549892681528858e-16,0.12871462233373746,0.09193901631985679,0.14390872468318744,1.5652628279437697
0.0,31.622776601683793,0.29769942068387245,0.0,0.09221726884183185,-0.09221726884183201,0.0,0.12910417637856492,1.4169938761350276e-16,0.12910417637856478,0.09221726919749446,0.14439148525635978,1.5657748978353276
0.0,35.481338923357534,0.29786420517502266,0.0,0.09246668530755792,-0.09246668530755724,0.0,0.12945335943057973,-5.786058327551363e-16,0.1294533594305803,0.09246668565183432,0.14482558091518596,1.5662460473656328
0.0,39.81071705534978,0.29801182256201214,0.0,0.0926901177840338,-0.0926901177840328,0.0,0.1297661648976453,-8.501963256810166e-16,0.12976616489764617,0.09269011815302688,0.14521477687171902,1.566669454795348
