Omega,switch_rate,interrogation_time,best_fixed_menu_protocol,p_full,p_effective,absolute_probability_difference,bernoulli_KL_nats_per_shot,shots_for_log_likelihood_log20,stationary_hidden_entropy_rate
0.4,223.872113856834,1.0,prep_z-_measure_z+,0.2766881786792146,0.27697070352452313,0.0002825248453085516,1.9933553014499835e-07,15028591.598170532,0.13403212987466193
0.4,251.18864315095823,1.0,prep_z-_measure_z+,0.27671881400801185,0.27697070352452313,0.00025188951651128333,1.5844616108907916e-07,18906941.341859184,0.13407920155463213
0.4,281.8382931264455,1.0,prep_z-_measure_z+,0.276746136051447,0.27697070352452313,0.00022456747307614267,1.2593499304990562e-07,23787925.825880975,0.1341211883301979
0.4,316.22776601683796,1.0,prep_z-_measure_z+,0.27677050137373327,0.27697070352452313,0.00020020215078986325,1.0008807406998508e-07,29930961.31971997,0.13415863619475507
0.4,354.81338923357566,1.0,prep_z-_measure_z+,0.2767922285328988,0.27697070352452313,0.00017847499162432223,7.954128164623783e-08,37662610.050433904,0.13419203319406872
0.4,398.1071705534973,1.0,prep_z-_measure_z+,0.27681160205611066,0.27697070352452313,0.0001591014684124703,6.320915281208335e-08,47393963.37837505,0.13422181543652867
0.4,446.6835921509635,1.0,prep_z-_measure_z+,0.2768288760150332,0.27697070352452313,0.0001418275094899335,5.022812581050658e-08,59642525.48175612,0.13424837250906213
0.4,501.18723362727246,1.0,prep_z-_measure_z+,0.2768442772380428,0.27697070352452313,0.00012642628648035226,3.9911294514395406e-08,75059762.15513319,0.13427205235136086
0.4,562.341325190349,1.0,prep_z-_measure_z+,0.2768580081936265,0.27697070352452313,0.00011269533089663941,3.1712353024292345e-08,94465783.45224637,0.13429316563772614
0.4,630.9573444801937,1.0,prep_z-_measure_z+,0.27687024957630835,0.27697070352452313,0.00010045394821478482,2.5196875765704212e-08,118893004.88719796,0.13431198971245006
0.4,707.945784384138,1.0,prep_z-_measure_z+,0.2768811626245833,0.27697070352452313,8.954089993984393e-05,2.0019446338057035e-08,149641115.09213388,0.13432877212114608
0.4,794.3282347242822,1.0,prep_z-_measure_z+,0.27689089119647725,0.27697070352452313,7.981232804588068e-05,1.5905450418166826e-08,188346270.91932818,0.1343437337771126
0.4,891.2509381337459,1.0,prep_z-_measure_z+,0.2768995636285414,0.27697070352452313,7.11398959817311e-05,1.263658351325107e-08,237068213.12996376,0.134357071798556
0.4,1000.0,1.0,prep_z-_measure_z+,0.2769072943981845,0.27697070352452313,6.34091263386205e-05,1.0039319212106282e-08,298399942.29304683,0.1343689620493137
0.4,1122.018454301964,1.0,prep_z-_measure_z+,0.27691418561089065,0.27697070352452313,5.6517913632481154e-05,7.975735542359785e-09,375605767.9750553,0.13437956141291948
0.4,1258.9254117941675,1.0,prep_z-_measure_z+,0.27692032832986235,0.27697070352452313,5.037519466077889e-05,6.3362162722502865e-09,472795142.2166444,0.13438900982700108
0.4,1412.5375446227554,1.0,prep_z-_measure_z+,0.27692580376401416,0.27697070352452313,4.489976050897626e-05,5.03364764624435e-09,595141433.0300083,0.13439743210251545
0.4,1584.893192461114,1.0,prep_z-_measure_z+,0.2769306843300167,0.27697070352452313,4.0019194506413225e-05,3.998801609087497e-09,749157514.2777838,0.1344049395500288
0.4,1778.2794100389228,1.0,prep_z-_measure_z+,0.2769350345996747,0.27697070352452313,3.566892484840878e-05,3.1766679500240926e-09,943042307.437663,0.13441163143289206
0.4,1995.262314968881,1.0,prep_z-_measure_z+,0.2769389121477912,0.27697070352452313,3.179137673192667e-05,2.5235341719718357e-09,1187117775.8663714,0.13441759626557653
0.4,2238.72113856834,1.0,prep_z-_measure_z+,0.2769423683068437,0.27697070352452313,2.8335217679420488e-05,2.004668234278868e-09,1494378083.280017,0.13442291297313216
0.4,2511.886431509582,1.0,prep_z-_measure_z+,0.2769454488430164,0.27697070352452313,2.5254681506714505e-05,1.5924734574530874e-09,1881181918.3129098,0.13442765192655445
0.4,2818.382931264455,1.0,prep_z-_measure_z+,0.27694819455699926,0.27697070352452313,2.2508967523870993e-05,1.2650237927459265e-09,2368123264.3469086,0.13443187586708982
0.4,3162.2776601683795,1.0,prep_z-_measure_z+,0.27695064182313656,0.27697070352452313,2.0061701386575592e-05,1.0048986685735363e-09,2981128712.018758,0.13443564073120629
0.4,3548.1338923357566,1.0,prep_z-_measure_z+,0.27695282306732183,0.27697070352452313,1.788045720130249e-05,7.982580477196007e-10,3752836920.481989,0.1344389963868776
0.4,3981.0717055349733,1.0,prep_z-_measure_z+,0.2769547671949498,0.27697070352452313,1.5936329573307262e-05,6.341062013849336e-10,4724338394.753269,0.1344419872905336
0.4,4466.835921509635,1.0,prep_z-_measure_z+,0.2769564999734598,0.27697070352452313,1.4203551063352027e-05,5.037078621569703e-10,5947360560.793533,0.13444465307313755
0.4,5011.872336272725,1.0,prep_z-_measure_z+,0.27695804437229377,0.27697070352452313,1.26591522293662e-05,4.0012314137631024e-10,7487025777.238278,0.13444702906316575
